ADDRESS_STATE,OFFER_PRODUCT,OFFER_CHANNEL,BUREAU,EXPECTED_INHOME_DATE,UNIQUE_RESERVATION_CODE_COUNT,UNIQUE_APPLICANTS,UNIQUE_APPROVED,UNIQUE_FUNDED,RESPONSE_RATE_PCT,APPROVAL_RATE_PCT,FUND_RATE_PCT
UT,ILP,STORE,LN,1/29/2024,59,1,1,1,1.69,1.69,1.69
UT,ILP,STORE,TU,1/29/2024,75,0,0,0,0,0,0
WI,ILP,OMNI,FT,1/29/2024,1015,8,6,5,0.79,0.59,0.49
WI,ILP,OMNI,LN,1/29/2024,336,0,0,0,0,0,0
WI,ILP,OMNI,TU,1/29/2024,9036,32,28,20,0.35,0.31,0.22
WI,ILP,ONLINE,FT,1/29/2024,126,2,2,2,1.59,1.59,1.59
WI,ILP,ONLINE,LN,1/29/2024,68,0,0,0,0,0,0
WI,ILP,ONLINE,TU,1/29/2024,1327,6,6,4,0.45,0.45,0.3
WI,ILP,STORE,FT,1/29/2024,1273,13,8,7,1.02,0.63,0.55
WI,ILP,STORE,LN,1/29/2024,643,4,2,2,0.62,0.31,0.31
WI,ILP,STORE,TU,1/29/2024,893,2,1,1,0.22,0.11,0.11
AL,ILP,OMNI,FT,2/5/2024,4,0,0,0,0,0,0
AL,ILP,OMNI,LN,2/5/2024,5020,27,25,24,0.54,0.5,0.48
AL,ILP,OMNI,TU,2/5/2024,20263,77,73,64,0.38,0.36,0.32
AL,ILP,ONLINE,LN,2/5/2024,94,1,1,1,1.06,1.06,1.06
AL,ILP,ONLINE,TU,2/5/2024,403,1,1,1,0.25,0.25,0.25
AL,ILP,STORE,FT,2/5/2024,11,0,0,0,0,0,0
AL,ILP,STORE,LN,2/5/2024,12,0,0,0,0,0,0
AL,ILP,STORE,TU,2/5/2024,11573,78,72,70,0.67,0.62,0.6
DE,ILP,OMNI,FT,2/5/2024,224,1,1,1,0.45,0.45,0.45
DE,ILP,OMNI,LN,2/5/2024,395,0,0,0,0,0,0
DE,ILP,OMNI,TU,2/5/2024,4200,22,21,18,0.52,0.5,0.43
DE,ILP,STORE,FT,2/5/2024,489,2,2,2,0.41,0.41,0.41
DE,ILP,STORE,LN,2/5/2024,512,1,1,1,0.2,0.2,0.2
DE,ILP,STORE,TU,2/5/2024,780,3,3,3,0.38,0.38,0.38
FL,ILP,OMNI,FT,2/5/2024,220,0,0,0,0,0,0
FL,ILP,OMNI,LN,2/5/2024,20,0,0,0,0,0,0
FL,ILP,OMNI,TU,2/5/2024,19303,152,84,66,0.79,0.44,0.34
FL,ILP,ONLINE,FT,2/5/2024,1,0,0,0,0,0,0
FL,ILP,ONLINE,TU,2/5/2024,67,1,1,0,1.49,1.49,0
FL,ILP,STORE,FT,2/5/2024,472,2,2,0,0.42,0.42,0
FL,ILP,STORE,LN,2/5/2024,18,1,1,1,5.56,5.56,5.56
ID,ILP,OMNI,FT,2/5/2024,34,0,0,0,0,0,0
ID,ILP,OMNI,LN,2/5/2024,40,0,0,0,0,0,0
ID,ILP,OMNI,TU,2/5/2024,2209,8,5,4,0.36,0.23,0.18
ID,ILP,ONLINE,FT,2/5/2024,32,0,0,0,0,0,0
ID,ILP,ONLINE,LN,2/5/2024,35,0,0,0,0,0,0
ID,ILP,ONLINE,TU,2/5/2024,861,2,2,2,0.23,0.23,0.23
ID,ILP,STORE,FT,2/5/2024,178,0,0,0,0,0,0
ID,ILP,STORE,LN,2/5/2024,57,0,0,0,0,0,0
ID,ILP,STORE,TU,2/5/2024,476,2,0,0,0.42,0,0
KS,LOC,OMNI,FT,2/5/2024,126,1,1,1,0.79,0.79,0.79
KS,LOC,OMNI,LN,2/5/2024,609,0,0,0,0,0,0
KS,LOC,OMNI,TU,2/5/2024,6029,26,26,16,0.43,0.43,0.27
KS,LOC,ONLINE,FT,2/5/2024,16,0,0,0,0,0,0
KS,LOC,ONLINE,LN,2/5/2024,87,1,1,1,1.15,1.15,1.15
KS,LOC,ONLINE,TU,2/5/2024,554,2,1,1,0.36,0.18,0.18
KS,LOC,STORE,FT,2/5/2024,101,0,0,0,0,0,0
KS,LOC,STORE,LN,2/5/2024,660,1,1,0,0.15,0.15,0
MO,ILP,OMNI,FT,2/5/2024,1315,9,8,6,0.68,0.61,0.46
MO,ILP,OMNI,LN,2/5/2024,1831,5,5,4,0.27,0.27,0.22
MO,ILP,OMNI,TU,2/5/2024,17524,63,62,49,0.36,0.35,0.28
MO,ILP,ONLINE,FT,2/5/2024,63,0,0,0,0,0,0
MO,ILP,ONLINE,LN,2/5/2024,127,1,1,1,0.79,0.79,0.79
MO,ILP,ONLINE,TU,2/5/2024,1605,7,6,2,0.44,0.37,0.12
MO,ILP,STORE,FT,2/5/2024,2717,13,9,6,0.48,0.33,0.22
MO,ILP,STORE,LN,2/5/2024,2063,8,8,6,0.39,0.39,0.29
MO,ILP,STORE,TU,2/5/2024,5164,31,26,16,0.6,0.5,0.31
MS,ILP,OMNI,FT,2/5/2024,923,7,6,5,0.76,0.65,0.54
MS,ILP,OMNI,LN,2/5/2024,3459,10,9,6,0.29,0.26,0.17
MS,ILP,OMNI,TU,2/5/2024,27582,113,105,75,0.41,0.38,0.27
MS,ILP,ONLINE,FT,2/5/2024,15,0,0,0,0,0,0
MS,ILP,ONLINE,LN,2/5/2024,68,0,0,0,0,0,0
MS,ILP,ONLINE,TU,2/5/2024,386,2,2,2,0.52,0.52,0.52
MS,ILP,STORE,FT,2/5/2024,4819,41,33,31,0.85,0.68,0.64
MS,ILP,STORE,LN,2/5/2024,5096,31,30,28,0.61,0.59,0.55
MS,ILP,STORE,TU,2/5/2024,5211,31,26,20,0.59,0.5,0.38
NV,ILP,OMNI,FT,2/5/2024,653,1,1,0,0.15,0.15,0
NV,ILP,OMNI,LN,2/5/2024,328,0,0,0,0,0,0
NV,ILP,OMNI,TU,2/5/2024,15412,74,67,53,0.48,0.43,0.34
NV,ILP,ONLINE,FT,2/5/2024,61,0,0,0,0,0,0
NV,ILP,ONLINE,LN,2/5/2024,56,0,0,0,0,0,0
NV,ILP,ONLINE,TU,2/5/2024,307,2,1,1,0.65,0.33,0.33
NV,ILP,STORE,FT,2/5/2024,1557,16,10,10,1.03,0.64,0.64
NV,ILP,STORE,LN,2/5/2024,391,2,1,1,0.51,0.26,0.26
NV,ILP,STORE,TU,2/5/2024,4015,12,8,6,0.3,0.2,0.15
OK,ILP,OMNI,FT,2/5/2024,971,5,5,2,0.51,0.51,0.21
OK,ILP,OMNI,LN,2/5/2024,2414,9,8,6,0.37,0.33,0.25
OK,ILP,OMNI,TU,2/5/2024,19527,100,96,74,0.51,0.49,0.38
OK,ILP,ONLINE,FT,2/5/2024,100,1,1,0,1,1,0
OK,ILP,ONLINE,LN,2/5/2024,975,6,6,5,0.62,0.62,0.51
OK,ILP,ONLINE,TU,2/5/2024,3605,19,19,11,0.53,0.53,0.31
OK,ILP,STORE,FT,2/5/2024,1878,16,12,10,0.85,0.64,0.53
OK,ILP,STORE,LN,2/5/2024,3073,15,14,14,0.49,0.46,0.46
OK,ILP,STORE,TU,2/5/2024,2709,19,17,16,0.7,0.63,0.59
SC,LOC,OMNI,FT,2/5/2024,622,8,5,5,1.29,0.8,0.8
SC,LOC,OMNI,LN,2/5/2024,3969,14,12,10,0.35,0.3,0.25
SC,LOC,OMNI,TU,2/5/2024,27539,105,102,89,0.38,0.37,0.32
SC,LOC,ONLINE,LN,2/5/2024,10,0,0,0,0,0,0
SC,LOC,ONLINE,TU,2/5/2024,25,0,0,0,0,0,0
SC,LOC,STORE,FT,2/5/2024,1984,21,11,11,1.06,0.55,0.55
SC,LOC,STORE,LN,2/5/2024,6465,34,20,20,0.53,0.31,0.31
SC,LOC,STORE,TU,2/5/2024,2860,14,11,9,0.49,0.38,0.31
TN,LOC,OMNI,FT,2/5/2024,121,1,1,0,0.83,0.83,0
TN,LOC,OMNI,LN,2/5/2024,1695,6,6,3,0.35,0.35,0.18
TN,LOC,OMNI,TU,2/5/2024,17586,106,98,71,0.6,0.56,0.4
TN,LOC,ONLINE,FT,2/5/2024,3,0,0,0,0,0,0
TN,LOC,ONLINE,LN,2/5/2024,278,0,0,0,0,0,0
TN,LOC,ONLINE,TU,2/5/2024,1457,7,7,5,0.48,0.48,0.34
TN,LOC,STORE,FT,2/5/2024,169,2,2,2,1.18,1.18,1.18
TN,LOC,STORE,LN,2/5/2024,1368,12,12,11,0.88,0.88,0.8
TN,LOC,STORE,TU,2/5/2024,127,0,0,0,0,0,0
TX,ILP,OMNI,FT,2/5/2024,11499,69,59,49,0.6,0.51,0.43
TX,ILP,OMNI,LN,2/5/2024,4617,10,10,6,0.22,0.22,0.13
TX,ILP,OMNI,TU,2/5/2024,89613,446,404,269,0.5,0.45,0.3
TX,ILP,ONLINE,FT,2/5/2024,544,2,2,1,0.37,0.37,0.18
TX,ILP,ONLINE,LN,2/5/2024,412,1,0,0,0.24,0,0
TX,ILP,ONLINE,TU,2/5/2024,5075,17,13,6,0.34,0.26,0.12
TX,ILP,STORE,FT,2/5/2024,24205,168,133,110,0.69,0.55,0.45
TX,ILP,STORE,LN,2/5/2024,7243,54,44,39,0.75,0.61,0.54
TX,ILP,STORE,TU,2/5/2024,1890,10,9,6,0.53,0.48,0.32
UT,ILP,OMNI,FT,2/5/2024,4,0,0,0,0,0,0
UT,ILP,OMNI,LN,2/5/2024,14,0,0,0,0,0,0
UT,ILP,OMNI,TU,2/5/2024,689,1,1,1,0.15,0.15,0.15
UT,ILP,ONLINE,FT,2/5/2024,75,0,0,0,0,0,0
UT,ILP,ONLINE,LN,2/5/2024,100,0,0,0,0,0,0
UT,ILP,ONLINE,TU,2/5/2024,167,1,1,1,0.6,0.6,0.6
UT,ILP,STORE,FT,2/5/2024,15,0,0,0,0,0,0
UT,ILP,STORE,LN,2/5/2024,21,0,0,0,0,0,0
UT,ILP,STORE,TU,2/5/2024,118,0,0,0,0,0,0
WI,ILP,OMNI,FT,2/5/2024,422,1,1,1,0.24,0.24,0.24
WI,ILP,OMNI,LN,2/5/2024,553,2,2,2,0.36,0.36,0.36
WI,ILP,OMNI,TU,2/5/2024,12592,49,45,40,0.39,0.36,0.32
WI,ILP,ONLINE,FT,2/5/2024,49,0,0,0,0,0,0
WI,ILP,ONLINE,LN,2/5/2024,136,0,0,0,0,0,0
WI,ILP,ONLINE,TU,2/5/2024,1483,4,4,2,0.27,0.27,0.13
WI,ILP,STORE,FT,2/5/2024,873,4,3,3,0.46,0.34,0.34
WI,ILP,STORE,LN,2/5/2024,931,5,5,4,0.54,0.54,0.43
WI,ILP,STORE,TU,2/5/2024,748,4,3,2,0.53,0.4,0.27
AL,ILP,OMNI,LN,2/20/2024,4948,16,15,15,0.32,0.3,0.3
AL,ILP,OMNI,TU,2/20/2024,15511,50,48,41,0.32,0.31,0.26
AL,ILP,ONLINE,LN,2/20/2024,94,0,0,0,0,0,0
AL,ILP,ONLINE,TU,2/20/2024,253,0,0,0,0,0,0
AL,ILP,STORE,LN,2/20/2024,9,0,0,0,0,0,0
AL,ILP,STORE,TU,2/20/2024,9068,38,34,31,0.42,0.37,0.34
DE,ILP,OMNI,FT,2/20/2024,221,1,1,0,0.45,0.45,0
DE,ILP,OMNI,LN,2/20/2024,392,0,0,0,0,0,0
DE,ILP,OMNI,TU,2/20/2024,3850,12,12,8,0.31,0.31,0.21
DE,ILP,STORE,FT,2/20/2024,483,1,1,1,0.21,0.21,0.21
DE,ILP,STORE,LN,2/20/2024,511,0,0,0,0,0,0
DE,ILP,STORE,TU,2/20/2024,700,2,2,2,0.29,0.29,0.29
FL,ILP,OMNI,FT,2/20/2024,172,2,0,0,1.16,0,0
FL,ILP,OMNI,TU,2/20/2024,14942,79,46,35,0.53,0.31,0.23
FL,ILP,ONLINE,FT,2/20/2024,1,0,0,0,0,0,0
FL,ILP,ONLINE,TU,2/20/2024,43,0,0,0,0,0,0
FL,ILP,STORE,FT,2/20/2024,359,1,0,0,0.28,0,0
ID,ILP,OMNI,FT,2/20/2024,33,0,0,0,0,0,0
ID,ILP,OMNI,TU,2/20/2024,1219,7,7,4,0.57,0.57,0.33
ID,ILP,ONLINE,FT,2/20/2024,31,0,0,0,0,0,0
ID,ILP,ONLINE,TU,2/20/2024,387,4,4,0,1.03,1.03,0
ID,ILP,STORE,FT,2/20/2024,171,0,0,0,0,0,0
ID,ILP,STORE,TU,2/20/2024,253,0,0,0,0,0,0
KS,LOC,OMNI,FT,2/20/2024,120,2,2,2,1.67,1.67,1.67
KS,LOC,OMNI,LN,2/20/2024,375,0,0,0,0,0,0
KS,LOC,OMNI,TU,2/20/2024,3978,17,15,6,0.43,0.38,0.15
KS,LOC,ONLINE,FT,2/20/2024,16,0,0,0,0,0,0
KS,LOC,ONLINE,LN,2/20/2024,46,0,0,0,0,0,0
KS,LOC,ONLINE,TU,2/20/2024,345,0,0,0,0,0,0
KS,LOC,STORE,FT,2/20/2024,95,0,0,0,0,0,0
KS,LOC,STORE,LN,2/20/2024,468,1,1,1,0.21,0.21,0.21
MO,ILP,OMNI,FT,2/20/2024,1248,7,7,4,0.56,0.56,0.32
MO,ILP,OMNI,LN,2/20/2024,1811,2,2,2,0.11,0.11,0.11
MO,ILP,OMNI,TU,2/20/2024,12138,46,45,33,0.38,0.37,0.27
MO,ILP,ONLINE,FT,2/20/2024,60,0,0,0,0,0,0
MO,ILP,ONLINE,LN,2/20/2024,127,0,0,0,0,0,0
MO,ILP,ONLINE,TU,2/20/2024,977,4,4,1,0.41,0.41,0.1
MO,ILP,STORE,FT,2/20/2024,2594,9,7,7,0.35,0.27,0.27
MO,ILP,STORE,LN,2/20/2024,2020,6,5,4,0.3,0.25,0.2
MO,ILP,STORE,TU,2/20/2024,3512,14,12,10,0.4,0.34,0.28
MS,ILP,OMNI,FT,2/20/2024,870,2,2,2,0.23,0.23,0.23
MS,ILP,OMNI,LN,2/20/2024,3400,13,13,11,0.38,0.38,0.32
MS,ILP,OMNI,TU,2/20/2024,22485,59,58,45,0.26,0.26,0.2
MS,ILP,ONLINE,FT,2/20/2024,13,0,0,0,0,0,0
MS,ILP,ONLINE,LN,2/20/2024,68,0,0,0,0,0,0
MS,ILP,ONLINE,TU,2/20/2024,296,2,2,1,0.68,0.68,0.34
MS,ILP,STORE,FT,2/20/2024,4595,12,11,10,0.26,0.24,0.22
MS,ILP,STORE,LN,2/20/2024,4961,16,15,13,0.32,0.3,0.26
MS,ILP,STORE,TU,2/20/2024,4642,18,14,14,0.39,0.3,0.3
NV,ILP,OMNI,FT,2/20/2024,630,5,5,3,0.79,0.79,0.48
NV,ILP,OMNI,LN,2/20/2024,249,1,1,1,0.4,0.4,0.4
NV,ILP,OMNI,TU,2/20/2024,11418,49,41,28,0.43,0.36,0.25
NV,ILP,ONLINE,FT,2/20/2024,61,1,1,1,1.64,1.64,1.64
NV,ILP,ONLINE,LN,2/20/2024,48,0,0,0,0,0,0
NV,ILP,ONLINE,TU,2/20/2024,159,1,1,1,0.63,0.63,0.63
NV,ILP,STORE,FT,2/20/2024,1517,5,3,2,0.33,0.2,0.13
NV,ILP,STORE,LN,2/20/2024,283,2,2,2,0.71,0.71,0.71
NV,ILP,STORE,TU,2/20/2024,2979,4,3,3,0.13,0.1,0.1
OK,ILP,OMNI,FT,2/20/2024,899,3,2,2,0.33,0.22,0.22
OK,ILP,OMNI,LN,2/20/2024,2110,4,4,3,0.19,0.19,0.14
OK,ILP,OMNI,TU,2/20/2024,15177,53,48,33,0.35,0.32,0.22
OK,ILP,ONLINE,FT,2/20/2024,93,0,0,0,0,0,0
OK,ILP,ONLINE,LN,2/20/2024,852,0,0,0,0,0,0
OK,ILP,ONLINE,TU,2/20/2024,2344,12,12,11,0.51,0.51,0.47
OK,ILP,STORE,FT,2/20/2024,1761,10,10,10,0.57,0.57,0.57
OK,ILP,STORE,LN,2/20/2024,2594,7,6,5,0.27,0.23,0.19
OK,ILP,STORE,TU,2/20/2024,2067,6,5,5,0.29,0.24,0.24
SC,LOC,OMNI,FT,2/20/2024,595,4,3,3,0.67,0.5,0.5
SC,LOC,OMNI,LN,2/20/2024,3921,7,5,4,0.18,0.13,0.1
SC,LOC,OMNI,TU,2/20/2024,20954,57,52,39,0.27,0.25,0.19
SC,LOC,ONLINE,LN,2/20/2024,10,0,0,0,0,0,0
SC,LOC,ONLINE,TU,2/20/2024,17,0,0,0,0,0,0
SC,LOC,STORE,FT,2/20/2024,1901,11,6,6,0.58,0.32,0.32
SC,LOC,STORE,LN,2/20/2024,6359,22,17,16,0.35,0.27,0.25
SC,LOC,STORE,TU,2/20/2024,2229,9,5,5,0.4,0.22,0.22
TN,LOC,OMNI,FT,2/20/2024,97,0,0,0,0,0,0
TN,LOC,OMNI,LN,2/20/2024,1162,4,4,4,0.34,0.34,0.34
TN,LOC,OMNI,TU,2/20/2024,11311,45,43,38,0.4,0.38,0.34
TN,LOC,ONLINE,FT,2/20/2024,1,0,0,0,0,0,0
TN,LOC,ONLINE,LN,2/20/2024,182,1,1,0,0.55,0.55,0
TN,LOC,ONLINE,TU,2/20/2024,825,2,2,2,0.24,0.24,0.24
TN,LOC,STORE,FT,2/20/2024,139,2,2,2,1.44,1.44,1.44
TN,LOC,STORE,LN,2/20/2024,989,2,2,2,0.2,0.2,0.2
TN,LOC,STORE,TU,2/20/2024,119,0,0,0,0,0,0
TX,ILP,OMNI,FT,2/20/2024,11248,33,30,25,0.29,0.27,0.22
TX,ILP,OMNI,LN,2/20/2024,3355,9,8,4,0.27,0.24,0.12
TX,ILP,OMNI,TU,2/20/2024,69339,209,192,140,0.3,0.28,0.2
TX,ILP,ONLINE,FT,2/20/2024,526,1,1,0,0.19,0.19,0
TX,ILP,ONLINE,LN,2/20/2024,295,1,1,0,0.34,0.34,0
TX,ILP,ONLINE,TU,2/20/2024,3601,8,8,5,0.22,0.22,0.14
TX,ILP,STORE,FT,2/20/2024,23639,78,64,60,0.33,0.27,0.25
TX,ILP,STORE,LN,2/20/2024,5904,26,25,20,0.44,0.42,0.34
TX,ILP,STORE,TU,2/20/2024,1678,8,7,6,0.48,0.42,0.36
UT,ILP,OMNI,FT,2/20/2024,4,0,0,0,0,0,0
UT,ILP,OMNI,TU,2/20/2024,671,2,2,2,0.3,0.3,0.3
UT,ILP,ONLINE,FT,2/20/2024,74,0,0,0,0,0,0
UT,ILP,ONLINE,TU,2/20/2024,164,1,1,1,0.61,0.61,0.61
UT,ILP,STORE,FT,2/20/2024,15,0,0,0,0,0,0
UT,ILP,STORE,TU,2/20/2024,116,0,0,0,0,0,0
WI,ILP,OMNI,FT,2/20/2024,410,0,0,0,0,0,0
WI,ILP,OMNI,LN,2/20/2024,544,0,0,0,0,0,0
WI,ILP,OMNI,TU,2/20/2024,9479,26,25,18,0.27,0.26,0.19
WI,ILP,ONLINE,FT,2/20/2024,47,0,0,0,0,0,0
WI,ILP,ONLINE,LN,2/20/2024,135,0,0,0,0,0,0
WI,ILP,ONLINE,TU,2/20/2024,989,1,1,1,0.1,0.1,0.1
WI,ILP,STORE,FT,2/20/2024,835,2,1,1,0.24,0.12,0.12
WI,ILP,STORE,LN,2/20/2024,910,2,2,2,0.22,0.22,0.22
WI,ILP,STORE,TU,2/20/2024,602,1,1,0,0.17,0.17,0
AL,ILP,OMNI,FT,3/4/2024,18,0,0,0,0,0,0
AL,ILP,OMNI,LN,3/4/2024,7439,34,31,26,0.46,0.42,0.35
AL,ILP,OMNI,TU,3/4/2024,39691,178,170,155,0.45,0.43,0.39
AL,ILP,ONLINE,FT,3/4/2024,3,0,0,0,0,0,0
AL,ILP,ONLINE,LN,3/4/2024,144,0,0,0,0,0,0
AL,ILP,ONLINE,TU,3/4/2024,653,2,2,2,0.31,0.31,0.31
AL,ILP,STORE,FT,3/4/2024,16,0,0,0,0,0,0
AL,ILP,STORE,LN,3/4/2024,20,0,0,0,0,0,0
AL,ILP,STORE,TU,3/4/2024,15809,123,106,97,0.78,0.67,0.61
DE,ILP,OMNI,FT,3/4/2024,1756,20,18,16,1.14,1.03,0.91
DE,ILP,OMNI,LN,3/4/2024,575,3,3,1,0.52,0.52,0.17
DE,ILP,OMNI,TU,3/4/2024,7856,30,29,20,0.38,0.37,0.25
DE,ILP,STORE,FT,3/4/2024,1169,12,6,5,1.03,0.51,0.43
DE,ILP,STORE,LN,3/4/2024,800,6,5,5,0.75,0.63,0.63
DE,ILP,STORE,TU,3/4/2024,2009,10,7,5,0.5,0.35,0.25
FL,ILP,OMNI,FT,3/4/2024,5998,72,26,20,1.2,0.43,0.33
FL,ILP,OMNI,LN,3/4/2024,26,0,0,0,0,0,0
FL,ILP,OMNI,TU,3/4/2024,46239,253,157,111,0.55,0.34,0.24
FL,ILP,ONLINE,FT,3/4/2024,17,0,0,0,0,0,0
FL,ILP,ONLINE,TU,3/4/2024,91,0,0,0,0,0,0
FL,ILP,STORE,FT,3/4/2024,470,6,2,0,1.28,0.43,0
FL,ILP,STORE,LN,3/4/2024,24,0,0,0,0,0,0
ID,ILP,OMNI,FT,3/4/2024,1069,8,8,8,0.75,0.75,0.75
ID,ILP,OMNI,LN,3/4/2024,81,0,0,0,0,0,0
ID,ILP,OMNI,TU,3/4/2024,3374,10,10,4,0.3,0.3,0.12
ID,ILP,ONLINE,FT,3/4/2024,1140,11,11,8,0.96,0.96,0.7
ID,ILP,ONLINE,LN,3/4/2024,51,0,0,0,0,0,0
ID,ILP,ONLINE,TU,3/4/2024,1135,3,3,3,0.26,0.26,0.26
ID,ILP,STORE,FT,3/4/2024,634,2,1,1,0.32,0.16,0.16
ID,ILP,STORE,LN,3/4/2024,108,0,0,0,0,0,0
ID,ILP,STORE,TU,3/4/2024,1239,3,0,0,0.24,0,0
KS,LOC,OMNI,FT,3/4/2024,4406,55,51,42,1.25,1.16,0.95
KS,LOC,OMNI,LN,3/4/2024,907,1,1,0,0.11,0.11,0
KS,LOC,OMNI,TU,3/4/2024,13730,51,47,31,0.37,0.34,0.23
KS,LOC,ONLINE,FT,3/4/2024,424,6,6,6,1.42,1.42,1.42
KS,LOC,ONLINE,LN,3/4/2024,133,0,0,0,0,0,0
KS,LOC,ONLINE,TU,3/4/2024,850,4,3,2,0.47,0.35,0.24
KS,LOC,STORE,FT,3/4/2024,98,0,0,0,0,0,0
KS,LOC,STORE,LN,3/4/2024,1005,2,2,2,0.2,0.2,0.2
KS,LOC,STORE,TU,3/4/2024,492,3,3,3,0.61,0.61,0.61
MO,ILP,OMNI,FT,3/4/2024,10075,65,63,52,0.65,0.63,0.52
MO,ILP,OMNI,LN,3/4/2024,2792,9,9,6,0.32,0.32,0.21
MO,ILP,OMNI,TU,3/4/2024,29396,122,116,86,0.42,0.39,0.29
MO,ILP,ONLINE,FT,3/4/2024,562,6,5,3,1.07,0.89,0.53
MO,ILP,ONLINE,LN,3/4/2024,214,0,0,0,0,0,0
MO,ILP,ONLINE,TU,3/4/2024,2443,11,10,6,0.45,0.41,0.25
MO,ILP,STORE,FT,3/4/2024,2588,15,9,7,0.58,0.35,0.27
MO,ILP,STORE,LN,3/4/2024,3162,13,11,8,0.41,0.35,0.25
MO,ILP,STORE,TU,3/4/2024,10188,51,42,33,0.5,0.41,0.32
MS,ILP,OMNI,FT,3/4/2024,7461,99,89,80,1.33,1.19,1.07
MS,ILP,OMNI,LN,3/4/2024,5139,13,13,10,0.25,0.25,0.19
MS,ILP,OMNI,TU,3/4/2024,54437,188,180,136,0.35,0.33,0.25
MS,ILP,ONLINE,FT,3/4/2024,140,3,1,1,2.14,0.71,0.71
MS,ILP,ONLINE,LN,3/4/2024,104,0,0,0,0,0,0
MS,ILP,ONLINE,TU,3/4/2024,642,0,0,0,0,0,0
MS,ILP,STORE,FT,3/4/2024,9743,159,121,111,1.63,1.24,1.14
MS,ILP,STORE,LN,3/4/2024,7745,40,31,26,0.52,0.4,0.34
MS,ILP,STORE,TU,3/4/2024,12122,62,48,41,0.51,0.4,0.34
NV,ILP,OMNI,FT,3/4/2024,7145,72,58,41,1.01,0.81,0.57
NV,ILP,OMNI,LN,3/4/2024,470,1,1,1,0.21,0.21,0.21
NV,ILP,OMNI,TU,3/4/2024,32755,173,151,101,0.53,0.46,0.31
NV,ILP,ONLINE,FT,3/4/2024,416,4,3,3,0.96,0.72,0.72
NV,ILP,ONLINE,LN,3/4/2024,93,1,1,1,1.08,1.08,1.08
NV,ILP,ONLINE,TU,3/4/2024,561,5,5,2,0.89,0.89,0.36
NV,ILP,STORE,FT,3/4/2024,1516,6,4,4,0.4,0.26,0.26
NV,ILP,STORE,LN,3/4/2024,582,1,0,0,0.17,0,0
NV,ILP,STORE,TU,3/4/2024,4327,25,15,12,0.58,0.35,0.28
OK,ILP,OMNI,FT,3/4/2024,6587,59,52,44,0.9,0.79,0.67
OK,ILP,OMNI,LN,3/4/2024,3435,11,11,9,0.32,0.32,0.26
OK,ILP,OMNI,TU,3/4/2024,35848,146,140,106,0.41,0.39,0.3
OK,ILP,ONLINE,FT,3/4/2024,1057,15,12,8,1.42,1.14,0.76
OK,ILP,ONLINE,LN,3/4/2024,1454,1,1,0,0.07,0.07,0
OK,ILP,ONLINE,TU,3/4/2024,5955,14,13,8,0.24,0.22,0.13
OK,ILP,STORE,FT,3/4/2024,4183,55,45,40,1.31,1.08,0.96
OK,ILP,STORE,LN,3/4/2024,4446,15,13,12,0.34,0.29,0.27
OK,ILP,STORE,TU,3/4/2024,6513,46,40,36,0.71,0.61,0.55
SC,LOC,OMNI,FT,3/4/2024,5684,100,68,59,1.76,1.2,1.04
SC,LOC,OMNI,LN,3/4/2024,5596,17,16,14,0.3,0.29,0.25
SC,LOC,OMNI,TU,3/4/2024,50362,173,162,126,0.34,0.32,0.25
SC,LOC,ONLINE,FT,3/4/2024,1,0,0,0,0,0,0
SC,LOC,ONLINE,LN,3/4/2024,21,0,0,0,0,0,0
SC,LOC,ONLINE,TU,3/4/2024,32,0,0,0,0,0,0
SC,LOC,STORE,FT,3/4/2024,4346,46,28,25,1.06,0.64,0.58
SC,LOC,STORE,LN,3/4/2024,9282,31,19,16,0.33,0.2,0.17
SC,LOC,STORE,TU,3/4/2024,4959,40,32,30,0.81,0.65,0.61
TN,LOC,OMNI,FT,3/4/2024,3156,21,18,15,0.67,0.57,0.48
TN,LOC,OMNI,LN,3/4/2024,2437,3,3,2,0.12,0.12,0.08
TN,LOC,OMNI,TU,3/4/2024,30955,135,131,101,0.44,0.42,0.33
TN,LOC,ONLINE,FT,3/4/2024,51,1,1,1,1.96,1.96,1.96
TN,LOC,ONLINE,LN,3/4/2024,369,0,0,0,0,0,0
TN,LOC,ONLINE,TU,3/4/2024,2034,5,4,3,0.25,0.2,0.15
TN,LOC,STORE,FT,3/4/2024,633,5,3,2,0.79,0.47,0.32
TN,LOC,STORE,LN,3/4/2024,2065,10,9,9,0.48,0.44,0.44
TN,LOC,STORE,TU,3/4/2024,1386,14,12,11,1.01,0.87,0.79
TX,ILP,OMNI,FT,3/4/2024,89007,704,581,445,0.79,0.65,0.5
TX,ILP,OMNI,LN,3/4/2024,7096,20,15,11,0.28,0.21,0.16
TX,ILP,OMNI,TU,3/4/2024,161115,617,562,344,0.38,0.35,0.21
TX,ILP,ONLINE,FT,3/4/2024,4662,54,46,36,1.16,0.99,0.77
TX,ILP,ONLINE,LN,3/4/2024,677,3,2,1,0.44,0.3,0.15
TX,ILP,ONLINE,TU,3/4/2024,8253,27,24,14,0.33,0.29,0.17
TX,ILP,STORE,FT,3/4/2024,23613,118,88,72,0.5,0.37,0.3
TX,ILP,STORE,LN,3/4/2024,11187,70,60,39,0.63,0.54,0.35
TX,ILP,STORE,TU,3/4/2024,16970,116,91,76,0.68,0.54,0.45
UT,ILP,OMNI,FT,3/4/2024,163,3,3,3,1.84,1.84,1.84
